,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_Size_High,Outlet_Size_Medium,Item_Outlet_Sales
4583,12.857645184135976,0.145669556,5,247.2776,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.612085119882837
4584,6.98,0.041273236,3,82.4934,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.891342116953092
4585,19.0,0.128090139,13,107.0622,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.227813975999039
4586,17.0,0.135707553,6,172.5106,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.627703676730696
4587,15.15,0.027774002,0,152.3708,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0586079001223
4588,12.857645184135976,0.07278643,5,49.4376,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.261396087668263
4589,12.857645184135976,0.029640604,6,40.8138,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.342341812142989
4590,8.355,0.187939003,3,146.9418,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.938277306493626
4591,12.15,0.14492016,8,224.4404,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.496276784933537
4592,17.25,0.125419157,2,40.048,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.992663827683464
4593,6.46,0.049121972,6,144.6102,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.97838090228698
4594,12.857645184135976,0.066132028778951,4,175.3028,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8.221521634528122
4595,5.78,0.074149074,13,262.2568,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.570570153459785
4596,18.7,0.04604992,8,151.9682,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.118296583400475
4597,19.2,0.035384612,13,180.3318,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.140083501579308
4598,12.857645184135976,0.038340116,13,240.1564,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.875104251049073
4599,12.857645184135976,0.066132028778951,0,81.8618,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.088359007287065
4600,12.857645184135976,0.049080853,6,147.7734,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.434610263446611
4601,12.857645184135976,0.076183667,9,245.646,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.215057838366691
4602,7.35,0.028711412,6,39.9454,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5.936238793887544
4603,20.35,0.066132028778951,10,81.6276,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.488856982570989
4604,12.85764518413598,0.12517151,6,88.9198,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.052268737293998
4605,17.85,0.037826873,14,189.7188,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.734570042892227
4606,4.615,0.101747034,3,231.33,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.447114015828864
4607,15.0,0.066132028778951,13,47.2744,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.522263371856928
4608,12.857645184135976,0.075142108,1,145.8444,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.236090599964008
4609,12.1,0.061424738,14,56.7614,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6.95746559111413
4610,11.65,0.040597054,6,187.324,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.531145010125619
4611,12.85764518413598,0.041556697,0,104.4332,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.732044643751941
4612,15.5,0.126791761,0,262.1568,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.269690046788008
4613,9.195,0.117484834,13,158.5578,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.786496572345198
4614,15.1,0.106097275,6,43.2796,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4.827023305052632
4615,5.095,0.129395895,13,140.3838,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.510588945585279
4616,15.1,0.100265027,6,142.5786,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.108926502542984
4617,12.1,0.011557563,4,165.3526,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.147434339524432
4618,6.235,0.119157788,9,263.791,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7.652036541255968
4619,15.0,0.077622622,1,121.8414,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.499962677826952
4620,12.857645184135976,0.041194986,6,39.1164,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.120221873914779
4621,10.65,0.085135953,13,232.3668,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.21253281311497
4622,9.8,0.106816919,6,114.2492,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.140739359188454
4623,18.25,0.04421348,7,173.408,26,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.946637473305922
4624,12.85764518413598,0.013745883,5,62.0168,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.336287744709678
4625,19.6,0.094308058,9,251.8698,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.175372292167603
4626,17.0,0.026622757,3,144.247,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.055232014774917
4627,9.6,0.014234595,13,190.2872,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.461295629427239
4628,8.51,0.078526225,13,173.5422,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.51755788490748
4629,5.88,0.0249887,9,150.3392,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.105724941096763
4630,8.905,0.143712172,5,60.2878,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.049400837542304
4631,12.857645184135976,0.067373081,1,258.8988,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.034302268581431
4632,8.85,0.053822086,6,183.8292,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.845810946858879
4633,20.7,0.043011277,4,177.2028,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.121466470910779
4634,12.85764518413598,0.123557061,9,216.6192,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.378602506370986
4635,6.3,0.127968205,3,209.627,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.290496585472535
4636,17.5,0.007570599,4,144.6102,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.690813087970959
4637,12.857645184135976,0.066132028778951,3,92.312,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.923849297692414
4638,5.765,0.081996785,0,40.1164,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.294582372985006
4639,17.75,0.067777778,0,186.924,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.061552479860703
4640,5.035,0.080362549,1,229.0036,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.372714876420433
4641,8.355,0.013929059,0,94.1462,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.706211933897324
4642,6.13,0.077169953,4,63.0536,6,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.111570842341092
4643,10.5,0.066132028778951,0,143.3128,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.271792653591673
4644,12.5,0.112681821,3,119.144,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.08233675904131
4645,12.85764518413598,0.10080442,0,45.4744,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.949195834154301
4646,20.75,0.02512588,8,150.4734,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.793287192804427
4647,12.857645184135976,0.122519571,13,93.0436,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.768359924374989
4648,13.35,0.15021128,13,179.066,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.900076989989181
4649,7.96,0.028357839,3,163.2894,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.418720720836804
4650,8.92,0.130663423,9,175.237,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.658342722547712
4651,6.635,0.006335942,0,121.8098,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.625432424759746
4652,15.5,0.032845997,0,106.7938,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.0761467077248
4653,6.13,0.076735903,4,62.4536,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.111570842341092
4654,7.315,0.01530184,13,154.434,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.229263250247993
4655,16.0,0.029377239,10,46.1718,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.5595826878045695
4656,16.85,0.233356571,13,146.576,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.087746981392435
4657,15.85,0.137053947,3,94.4094,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.954928326799638
4658,15.0,0.066132028778951,13,43.4744,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.299487337353399
4659,19.1,0.177236497,9,172.3422,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.858498837218824
4660,19.0,0.111830282,5,105.4622,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6.860411857775235
4661,13.5,0.066132028778951,0,84.654,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.100650734546607
4662,16.75,0.008204465,3,99.8674,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.759592904737421
4663,12.85764518413598,0.02439015,1,95.9068,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.073659918515688
4664,9.195,0.064143995,5,85.9566,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.433744551307617
4665,19.35,0.033275634,10,173.8738,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.797222742029151
4666,11.8,0.107662745,4,224.1772,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.969670249389754
4667,10.6,0.01115195,1,40.6454,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.128605571481072
4668,13.65,0.013064516,6,115.5834,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.232155512737913
4669,14.85,0.009954237,13,158.263,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.886408791786809
4670,12.857645184135976,0.021214364,8,48.2034,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.587075459398842
4671,13.5,0.067859568,4,60.1562,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.378332118911234
4672,5.635,0.103481775,0,150.005,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.494797222203446
4673,7.405,0.015358176,3,92.4146,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.28648865691205
4674,12.85764518413598,0.293066133,9,177.0712,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.865170898706764
4675,11.35,0.030981392,13,51.9008,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.564435330204743
4676,12.857645184135976,0.066132028778951,14,153.8024,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8.954534466381189
4677,16.1,0.013623294,6,109.3596,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.079568145736109
4678,17.7,0.041098734,6,80.9276,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.19106430568552
4679,13.1,0.01209726,11,188.853,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.07924652296732
4680,14.3,0.034382602,0,96.5726,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.719604983450659
4681,12.85764518413598,0.035406842,13,244.317,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9.019612944635988
4682,8.6,0.090374342,9,114.3176,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.574455398807228
4683,5.78,0.074451126,13,264.5568,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.752860109001873
4684,8.195,0.031467128,0,91.8462,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.747015927336793
4685,13.65,0.078786674,4,184.824,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.11869336928511
4686,17.35,0.056032247,0,102.3016,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.390320677790019
4687,20.25,0.058935522,9,246.646,16,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.809727995541005
4688,12.857645184135976,0.064577332,10,230.5352,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.533942314527302
4689,16.1,0.034306962,6,252.3356,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.246966942381734
4690,12.85764518413598,0.053586458,6,89.7856,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.874965109492419
4691,17.6,0.076431919,10,113.2202,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.613998135636277
4692,18.0,0.039090105,13,148.4418,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.323843948590381
4693,12.5,0.031549131,8,99.0384,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.288654834276883
4694,9.065,0.115233813,5,94.4094,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.957626102295008
4695,16.85,0.159825617,5,195.5478,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.357834345942225
4696,16.0,0.073080167,9,228.4668,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.837962643741709
4697,9.3,0.066727717,5,181.6292,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.771733081027685
4698,6.215,0.012146608,6,37.9848,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.664384530254609
4699,20.1,0.022552083,6,226.6036,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.82938854330599
4700,8.77,0.047036036,6,170.5422,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.923013204716832
4701,16.25,0.087158654,4,95.141,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.705912263707822
4702,15.15,0.027756137,0,150.4708,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.653300962961069
4703,13.15,0.092589917,9,159.5604,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.550937125130511
4704,12.15,0.066132028778951,9,117.615,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.323629358626338
4705,12.857645184135976,0.077427883,5,41.8454,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.7599295414139537
4706,20.85,0.121227447,13,197.5452,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.368088452721427
4707,18.2,0.066284519,6,247.2092,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.156833983188786
4708,8.3,0.03549838,6,36.6506,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.123385393498894
4709,6.195,0.072131519,13,120.1098,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.970130601360399
4710,15.1,0.066132028778951,6,216.4166,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.948496829579387
4711,11.5,0.021020616,8,130.7942,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.931420648807348
4712,19.0,0.111902259,5,105.4622,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.553034659863709
4713,10.5,0.071548187,5,120.2098,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.402827230282206
4714,8.8,0.071540443,13,210.6612,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.827932209793777
4715,12.85764518413598,0.121765124,8,264.1884,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.583452698808242
4716,17.75,0.014609738,6,160.4262,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.065744038300974
4717,12.857645184135976,0.080697998,5,39.8506,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.662294176562681
4718,17.75,0.156802171,4,242.1538,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.372714876420433
4719,20.75,0.024144862,6,123.373,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.647280669668504
4720,16.7,0.062297249,13,60.6562,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.386141673631541
4721,12.85764518413598,0.052058711,5,55.5588,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.044186463144274
4722,13.85,0.031402114,11,40.248,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.770144332504633
4723,15.35,0.113217223,6,191.1504,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.453998392808375
4724,12.1,0.066132028778951,6,177.3002,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.021487155109263
4725,12.15,0.066132028778951,9,118.515,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7.243641629720015
4726,12.857645184135976,0.031139933,4,74.8012,28,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.719015198708535
4727,16.35,0.013363902,11,106.128,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.559300994647043
4728,12.85764518413598,0.030952737,6,160.1578,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.02279791388583
4729,7.27,0.07136748,14,111.8518,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,7.731068947218516
4730,13.8,0.058192802,4,246.9802,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.682254103337375
4731,20.25,0.022976493,0,240.3538,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.315570055860318
4732,9.3,0.111220521,1,65.7826,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.87702696312607
4733,14.15,0.037967687,15,125.6046,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.389909662906518
4734,12.857645184135976,0.066132028778951,8,164.5526,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.742113959496482
4735,8.115,0.032158866,3,154.8972,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.447033773284233
4736,12.85764518413598,0.045068892,13,190.8872,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.85270335082491
4737,11.1,0.033176087,9,120.1124,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.548133550654979
4738,12.5,0.018845298,8,96.7384,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.923013204716832
4739,9.8,0.056375879,1,84.6908,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.915415464701195
4740,19.7,0.161356273,3,253.1014,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.939520748886832
4741,14.3,0.034605882,0,95.9726,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.675173404129361
4742,19.75,0.033942546,13,213.5902,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.40317176702091
4743,18.5,0.025740259,10,89.4172,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.382068110265968
4744,12.857645184135976,0.026938317,9,174.1396,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.297321980152393
4745,12.35,0.033754478,10,199.0426,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.120476960030922
4746,12.857645184135976,0.015375557,8,156.9604,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.361575289077596
4747,5.365,0.140458316,12,169.7764,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.090938959183864
4748,12.857645184135976,0.046333982,8,97.2384,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.8866589793066275
4749,20.5,0.066132028778951,5,82.8592,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.812511416978738
4750,8.71,0.139228412,3,49.5376,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.089610060186648
4751,12.857645184135976,0.066132028778951,12,109.4596,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.51458894807856
4752,16.0,0.066132028778951,10,48.1718,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.629823913499607
4753,17.6,0.00799436,4,171.6422,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.241368119416192
4754,20.7,0.121767168,5,118.9466,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.870820610474237
4755,13.0,0.030083482,3,61.922,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.351781908665572
4756,20.2,0.118025091,0,195.811,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.845550326713768
4757,20.35,0.060649213,0,232.7616,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.942127384227776
4758,18.6,0.151931742,2,101.1358,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.009312993147235
4759,12.857645184135976,0.063831013,7,46.206,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7.1746998072391
4760,13.35,0.103091351,4,229.9352,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.832167819496045
4761,17.85,0.052389407,13,120.9072,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.944018860452375
4762,16.35,0.013355306,11,105.528,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.613340781884918
4763,14.85,0.019550858,4,263.791,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.344946155783317
4764,21.25,0.01005532,10,183.1608,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.922047837653786
4765,14.15,0.034845668,13,242.7828,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.061132356090278
4766,17.2,0.025162022,3,145.9418,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.476869584261514
4767,12.857645184135976,0.022685222,6,161.592,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.369941591446745
4768,10.85,0.162571649,13,107.4622,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.273463626903626
4769,20.35,0.014825605,6,233.2958,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.344629725216299
4770,16.35,0.058034349,9,124.802,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.537350014926034
4771,9.3,0.043785694,7,191.6846,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.025632010935702
4772,12.857645184135976,0.076798609,14,231.8958,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9.037658063991028
4773,15.75,0.055241242,0,196.5452,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.049721777405647
4774,14.85,0.061102235,9,253.2698,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.73369591745975
4775,18.6,0.039517121,5,243.6802,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.682254103337375
4776,16.35,0.029565309,9,256.4646,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.246744546552095
